Województwa,Stopa bezrobocia w %
Woj. WARMIŃSKO-MAZURSKIE                                              ,9.9
      bartoszycki                                                     ,17.6
      braniewski                                                      ,18.9
      działdowski                                                     ,13.6
      elbląski                                                        ,14.7
      ełcki                                                           ,12.4
      giżycki                                                         ,9.1
      iławski                                                         ,5.1
      kętrzyński                                                      ,17.7
      lidzbarski                                                      ,13.6
      mrągowski                                                       ,9.9
      nidzicki                                                        ,7.0
      nowomiejski                                                     ,8.7
      olecki                                                          ,11.3
      olsztyński                                                      ,11.0
      ostródzki                                                       ,10.7
      piski                                                           ,13.3
      szczycieński                                                    ,10.1
      gołdapski                                                       ,9.4
      węgorzewski                                                     ,13.4
      m. Elbląg                                                       ,7.9
      m. Olsztyn                                                      ,3.6
Woj. WIELKOPOLSKIE                                                    ,3.7
      chodzieski                                                      ,7.8
      czarnkowsko-trzcianecki                                         ,4.6
      gnieźnieński                                                    ,4.5
      gostyński                                                       ,5.5
      grodziski                                                       ,3.9
      jarociński                                                      ,5.2
      kaliski                                                         ,2.6
      kępiński                                                        ,1.9
      kolski                                                          ,4.9
      koniński                                                        ,9.7
      kościański                                                      ,3.5
      krotoszyński                                                    ,3.9
      leszczyński                                                     ,3.3
      międzychodzki                                                   ,5.3
      nowotomyski                                                     ,3.0
      obornicki                                                       ,3.7
      ostrowski                                                       ,3.6
      ostrzeszowski                                                   ,4.7
      pilski                                                          ,5.4
      pleszewski                                                      ,5.3
      poznański                                                       ,1.9
      rawicki                                                         ,4.5
      słupecki                                                        ,8.1
      szamotulski                                                     ,3.5
      średzki                                                         ,7.1
      śremski                                                         ,3.0
      turecki                                                         ,4.6
      wągrowiecki                                                     ,6.0
      wolsztyński                                                     ,2.1
      wrzesiński                                                      ,4.4
      złotowski                                                       ,6.2
      m. Kalisz                                                       ,3.2
      m. Konin                                                        ,6.8
      m. Leszno                                                       ,3.7
      m. Poznań                                                       ,1.8
Woj. ZACHODNIOPOMORSKIE                                               ,7.8
      białogardzki                                                    ,18.4
      choszczeński                                                    ,16.6
      drawski                                                         ,13.5
      goleniowski                                                     ,6.4
      gryficki                                                        ,7.7
      gryfiński                                                       ,9.0
      kamieński                                                       ,13.6
      kołobrzeski                                                     ,3.5
      koszaliński                                                     ,13.2
      myśliborski                                                     ,7.3
      policki                                                         ,4.7
      pyrzycki                                                        ,11.7
      sławieński                                                      ,13.4
      stargardzki                                                     ,8.2
      szczecinecki                                                    ,16.1
      świdwiński                                                      ,14.5
      wałecki                                                         ,8.5
      łobeski                                                         ,17.9
      m. Koszalin                                                     ,5.8
      m. Szczecin                                                     ,3.7
      m. Świnoujście                                                  ,4.6
