Województwa,Stopa bezrobocia w %
      m. Skierniewice                                                 ,5.6
Woj. MAŁOPOLSKIE                                                      ,4.3
      bocheński                                                       ,3.0
      brzeski                                                         ,5.1
      chrzanowski                                                     ,6.8
      dąbrowski                                                       ,10.4
      gorlicki                                                        ,5.1
      krakowski                                                       ,3.9
      limanowski                                                      ,6.9
      miechowski                                                      ,4.2
      myślenicki                                                      ,2.9
      nowosądecki                                                     ,8.2
      nowotarski                                                      ,5.8
      olkuski                                                         ,7.4
      oświęcimski                                                     ,5.5
      proszowicki                                                     ,4.5
      suski                                                           ,4.9
      tarnowski                                                       ,6.0
      tatrzański                                                      ,8.0
      wadowicki                                                       ,5.8
      wielicki                                                        ,4.6
      m. Kraków                                                       ,2.0
      m. Nowy Sącz                                                    ,3.2
      m. Tarnów                                                       ,4.5
Woj. MAZOWIECKIE                                                      ,4.5
      białobrzeski                                                    ,8.0
      ciechanowski                                                    ,9.1
      garwoliński                                                     ,8.5
      gostyniński                                                     ,12.5
      grodziski                                                       ,2.9
      grójecki                                                        ,2.3
      kozienicki                                                      ,9.9
      legionowski                                                     ,6.9
      lipski                                                          ,9.6
      łosicki                                                         ,4.5
      makowski                                                        ,15.6
      miński                                                          ,5.1
      mławski                                                         ,6.1
      nowodworski                                                     ,5.9
      ostrołęcki                                                      ,9.6
      ostrowski                                                       ,8.6
      otwocki                                                         ,3.9
      piaseczyński                                                    ,3.2
      płocki                                                          ,10.7
      płoński                                                         ,9.3
      pruszkowski                                                     ,2.9
      przasnyski                                                      ,8.8
      przysuski                                                       ,17.5
      pułtuski                                                        ,12.5
      radomski                                                        ,16.8
      siedlecki                                                       ,4.4
      sierpecki                                                       ,14.7
      sochaczewski                                                    ,4.9
      sokołowski                                                      ,5.8
      szydłowiecki                                                    ,23.7
      warszawski zachodni                                             ,1.8
      węgrowski                                                       ,6.1
      wołomiński                                                      ,6.5
      wyszkowski                                                      ,3.4
      zwoleński                                                       ,10.2
      żuromiński                                                      ,14.5
      żyrardowski                                                     ,9.6
      m. Ostrołęka                                                    ,8.5
      m. Płock                                                        ,6.4
      m. Radom                                                        ,11.2
      m. Siedlce                                                      ,4.0
      m. Warszawa                                                     ,1.3
Woj. OPOLSKIE                                                ,6.0
      brzeski                                                         ,8.0
      głubczycki                                                      ,9.4
      kędzierzyńsko-kozielski                                         ,7.3
      kluczborski                                                     ,7.3
      krapkowicki                                                     ,5.6
      namysłowski                                                     ,8.0
      nyski                                                           ,7.8
      oleski                                                          ,4.2
      opolski                                                      ,5.8
      prudnicki                                                       ,9.0
      strzelecki                                                      ,5.2
      m. Opole                                          ,2.9
Woj. PODKARPACKIE                                                     ,8.2
      bieszczadzki                                                    ,13.7
      brzozowski                                                      ,15.2
      dębicki                                                         ,4.7
      jarosławski                                                     ,10.4
      jasielski                                                       ,9.7
      kolbuszowski                                                    ,7.8
      krośnieński                                                     ,5.7
      leżajski                                                        ,12.8
      lubaczowski                                                     ,8.2
      łańcucki                                                        ,10.0
      mielecki                                                        ,4.6
      niżański                                                        ,15.8
      przemyski                                                       ,12.7
      przeworski                                                      ,11.6
      ropczycko-sędziszowski                                          ,11.0
      rzeszowski                                                      ,8.0
      sanocki                                                         ,6.9
      stalowowolski                                                   ,5.3
      strzyżowski                                                     ,13.3
      tarnobrzeski                                                    ,6.6
      leski                                                           ,16.1
      m. Krosno                                                       ,2.7
      m. Przemyśl                                                     ,10.7
      m. Rzeszów                                                      ,5.0
      m. Tarnobrzeg                                                   ,8.0
Woj. PODLASKIE                                                        ,7.1
      augustowski                                                     ,9.7
      białostocki                                                     ,7.9
      bielski                                                         ,4.8
      grajewski                                                       ,12.2
      hajnowski                                                       ,6.6
      kolneński                                                       ,13.6
      łomżyński                                                       ,5.9
      moniecki                                                        ,6.7
      sejneński                                                       ,11.9
      siemiatycki                                                     ,6.2
      sokólski                                                        ,10.2
      suwalski                                                        ,4.3
      wysokomazowiecki                                                ,5.5
      zambrowski                                                      ,6.0
      m. Białystok                                                    ,5.7
      m. Łomża                                                        ,7.8
      m. Suwałki                                                      ,5.5
Woj. POMORSKIE                                                        ,4.8
      bytowski                                                        ,9.5
      chojnicki                                                       ,8.2
      człuchowski                                                     ,9.5
      gdański                                                         ,3.9
      kartuski                                                        ,3.0
      kościerski                                                      ,6.8
      kwidzyński                                                      ,6.2
      lęborski                                                        ,9.2
      malborski                                                       ,10.2
      nowodworski                                                     ,12.2
      pucki                                                           ,7.0
      słupski                                                         ,6.8
      starogardzki                                                    ,5.7
      tczewski                                                        ,6.1
      wejherowski                                                     ,6.0
      sztumski                                                        ,8.6
      m. Gdańsk                                                       ,2.5
      m. Gdynia                                                       ,2.4
      m. Słupsk                                                       ,3.8
      m. Sopot                                                        ,1.8
Woj. ŚLĄSKIE                                                          ,3.8
      będziński                                                       ,5.7
      bielski                                                         ,3.1
      cieszyński                                                      ,4.6
      częstochowski                                                   ,6.3
      gliwicki                                                        ,3.8
      kłobucki                                                        ,7.1
      lubliniecki                                                     ,5.2
      mikołowski                                                      ,3.1
      myszkowski                                                      ,6.0
      pszczyński                                                      ,2.8
      raciborski                                                      ,4.3
      rybnicki                                                        ,5.2
      tarnogórski                                                     ,4.7
      bieruńsko-lędziński                                             ,2.0
      wodzisławski                                                    ,5.1
      zawierciański                                                   ,6.2
      żywiecki                                                        ,6.6
      m. Bielsko-Biała                                                ,1.8
      m. Bytom                                                        ,8.9
      m. Chorzów                                                      ,3.6
      m. Częstochowa                                                  ,3.0
      m. Dąbrowa Górnicza                                             ,4.2
      m. Gliwice                                                      ,2.4
      m. Jastrzębie-Zdrój                                             ,4.2
      m. Jaworzno                                                     ,4.4
      m. Katowice                                                     ,1.1
      m. Mysłowice                                                    ,5.1
      m. Piekary Śląskie                                              ,6.2
      m. Ruda Śląska                                                  ,2.7
      m. Rybnik                                                       ,3.3
      m. Siemianowice Śląskie                                         ,4.6
      m. Sosnowiec                                                    ,5.4
      m. Świętochłowice                                               ,5.7
      m. Tychy                                                        ,2.2
      m. Zabrze                                                       ,5.1
      m. Żory                                                         ,3.7
Woj. ŚWIĘTOKRZYSKIE                                                   ,8.0
      buski                                                           ,3.6
      jędrzejowski                                                    ,7.4
      kazimierski                                                     ,6.7
      kielecki                                                        ,10.1
      konecki                                                         ,11.4
      opatowski                                                       ,12.8
      ostrowiecki                                                     ,10.7
      pińczowski                                                      ,6.3
      sandomierski                                                    ,6.8
      skarżyski                                                       ,15.0
      starachowicki                                                   ,8.6
      staszowski                                                      ,6.9
      włoszczowski                                                    ,6.7
      m. Kielce                                                       ,5.2
Woj. WARMIŃSKO-MAZURSKIE                                              ,9.4
      bartoszycki                                                     ,17.0
      braniewski                                                      ,18.8
      działdowski                                                     ,13.8
      elbląski                                                        ,14.0
      ełcki                                                           ,11.4
      giżycki                                                         ,9.4
      iławski                                                         ,4.9
      kętrzyński                                                      ,18.2
      lidzbarski                                                      ,13.6
      mrągowski                                                       ,10.8
      nidzicki                                                        ,7.3
      nowomiejski                                                     ,8.0
      olecki                                                          ,10.1
      olsztyński                                                      ,9.8
      ostródzki                                                       ,9.8
      piski                                                           ,12.8
      szczycieński                                                    ,8.8
      gołdapski                                                       ,9.5
      węgorzewski                                                     ,15.5
      m. Elbląg                                                       ,6.7
      m. Olsztyn                                                      ,2.9
Woj. WIELKOPOLSKIE                                                    ,3.1
      chodzieski                                                      ,7.3
      czarnkowsko-trzcianecki                                         ,4.5
      gnieźnieński                                                    ,4.0
      gostyński                                                       ,4.9
      grodziski                                                       ,3.6
      jarociński                                                      ,4.4
      kaliski                                                         ,2.2
      kępiński                                                        ,1.6
      kolski                                                          ,4.1
      koniński                                                        ,8.9
      kościański                                                      ,3.0
      krotoszyński                                                    ,3.4
      leszczyński                                                     ,2.9
      międzychodzki                                                   ,4.3
      nowotomyski                                                     ,2.2
      obornicki                                                       ,3.0
      ostrowski                                                       ,3.0
      ostrzeszowski                                                   ,4.0
      pilski                                                          ,4.5
      pleszewski                                                      ,4.4
      poznański                                                       ,1.2
      rawicki                                                         ,3.9
      słupecki                                                        ,7.2
      szamotulski                                                     ,2.7
      średzki                                                         ,6.6
      śremski                                                         ,2.3
      turecki                                                         ,4.0
      wągrowiecki                                                     ,5.3
      wolsztyński                                                     ,1.8
      wrzesiński                                                      ,3.5
      złotowski                                                       ,5.6
      m. Kalisz                                                       ,2.8
      m. Konin                                                        ,5.9
      m. Leszno                                                       ,3.4
      m. Poznań                                                       ,1.2
Woj. ZACHODNIOPOMORSKIE                                               ,7.1
      białogardzki                                                    ,17.7
      choszczeński                                                    ,16.2
      drawski                                                         ,12.6
      goleniowski                                                     ,5.3
      gryficki                                                        ,8.8
      gryfiński                                                       ,8.6
      kamieński                                                       ,14.3
      kołobrzeski                                                     ,1.7
      koszaliński                                                     ,12.2
      myśliborski                                                     ,6.7
      policki                                                         ,3.9
      pyrzycki                                                        ,11.4
      sławieński                                                      ,13.8
      stargardzki                                                     ,7.7
      szczecinecki                                                    ,15.0
      świdwiński                                                      ,13.0
      wałecki                                                         ,8.9
      łobeski                                                         ,19.0
      m. Koszalin                                                     ,4.9
      m. Szczecin                                                     ,2.7
      m. Świnoujście                                                  ,4.1
