Województwa,Stopa bezrobocia w %
      tarnowski                                                       ,6.5
      tatrzański                                                      ,9.0
      wadowicki                                                       ,5.0
      wielicki                                                        ,4.6
      m. Kraków                                                       ,2.4
      m. Nowy Sącz                                                    ,3.0
      m. Tarnów                                                       ,5.0
Woj. MAZOWIECKIE                                                      ,4.7
      białobrzeski                                                    ,7.3
      ciechanowski                                                    ,9.2
      garwoliński                                                     ,8.7
      gostyniński                                                     ,13.6
      grodziski                                                       ,2.8
      grójecki                                                        ,2.1
      kozienicki                                                      ,10.1
      legionowski                                                     ,7.2
      lipski                                                          ,9.7
      łosicki                                                         ,5.2
      makowski                                                        ,16.2
      miński                                                          ,5.2
      mławski                                                         ,6.3
      nowodworski                                                     ,5.9
      ostrołęcki                                                      ,10.0
      ostrowski                                                       ,8.7
      otwocki                                                         ,4.1
      piaseczyński                                                    ,3.8
      płocki                                                          ,11.6
      płoński                                                         ,10.2
      pruszkowski                                                     ,3.3
      przasnyski                                                      ,8.7
      przysuski                                                       ,17.7
      pułtuski                                                        ,12.7
      radomski                                                        ,17.1
      siedlecki                                                       ,5.0
      sierpecki                                                       ,16.0
      sochaczewski                                                    ,5.9
      sokołowski                                                      ,5.1
      szydłowiecki                                                    ,23.2
      warszawski zachodni                                             ,1.9
      węgrowski                                                       ,6.3
      wołomiński                                                      ,7.4
      wyszkowski                                                      ,4.3
      zwoleński                                                       ,9.9
      żuromiński                                                      ,14.2
      żyrardowski                                                     ,9.9
      m. Ostrołęka                                                    ,8.6
      m. Płock                                                        ,6.6
      m. Radom                                                        ,11.7
      m. Siedlce                                                      ,4.9
      m. Warszawa                                                     ,1.4
Woj. OPOLSKIE                                                ,5.9
      brzeski                                                         ,8.1
      głubczycki                                                      ,9.0
      kędzierzyńsko-kozielski                                         ,7.3
      kluczborski                                                     ,7.1
      krapkowicki                                                     ,4.9
      namysłowski                                                     ,7.5
      nyski                                                           ,7.6
      oleski                                                          ,3.9
      opolski                                                      ,5.9
      prudnicki                                                       ,8.8
      strzelecki                                                      ,4.8
      m. Opole                                          ,3.0
Woj. PODKARPACKIE                                                     ,8.3
      bieszczadzki                                                    ,13.3
      brzozowski                                                      ,14.6
      dębicki                                                         ,5.2
      jarosławski                                                     ,11.7
      jasielski                                                       ,9.7
      kolbuszowski                                                    ,7.9
      krośnieński                                                     ,5.6
      leżajski                                                        ,12.8
      lubaczowski                                                     ,8.1
      łańcucki                                                        ,10.2
      mielecki                                                        ,4.1
      niżański                                                        ,16.2
      przemyski                                                       ,12.9
      przeworski                                                      ,11.4
      ropczycko-sędziszowski                                          ,11.4
      rzeszowski                                                      ,8.4
      sanocki                                                         ,6.8
      stalowowolski                                                   ,4.9
      strzyżowski                                                     ,13.0
      tarnobrzeski                                                    ,6.7
      leski                                                           ,15.4
      m. Krosno                                                       ,2.5
      m. Przemyśl                                                     ,11.0
      m. Rzeszów                                                      ,5.0
      m. Tarnobrzeg                                                   ,8.0
Woj. PODLASKIE                                                        ,7.4
      augustowski                                                     ,9.5
      białostocki                                                     ,8.7
      bielski                                                         ,5.0
      grajewski                                                       ,12.6
      hajnowski                                                       ,7.4
      kolneński                                                       ,14.1
      łomżyński                                                       ,6.1
      moniecki                                                        ,7.0
      sejneński                                                       ,12.3
      siemiatycki                                                     ,6.3
      sokólski                                                        ,10.7
      suwalski                                                        ,3.9
      wysokomazowiecki                                                ,5.7
      zambrowski                                                      ,6.8
      m. Białystok                                                    ,6.1
      m. Łomża                                                        ,8.2
      m. Suwałki                                                      ,5.4
Woj. POMORSKIE                                                        ,4.8
      bytowski                                                        ,9.5
      chojnicki                                                       ,8.4
      człuchowski                                                     ,9.5
      gdański                                                         ,4.3
      kartuski                                                        ,2.7
      kościerski                                                      ,6.1
      kwidzyński                                                      ,5.7
      lęborski                                                        ,9.1
      malborski                                                       ,12.4
      nowodworski                                                     ,12.8
      pucki                                                           ,6.5
      słupski                                                         ,6.8
      starogardzki                                                    ,5.2
      tczewski                                                        ,6.5
      wejherowski                                                     ,6.2
      sztumski                                                        ,9.2
      m. Gdańsk                                                       ,2.6
      m. Gdynia                                                       ,2.4
      m. Słupsk                                                       ,3.5
      m. Sopot                                                        ,1.7
Woj. ŚLĄSKIE                                                          ,4.2
      będziński                                                       ,7.5
      bielski                                                         ,3.3
      cieszyński                                                      ,4.8
      częstochowski                                                   ,7.0
      gliwicki                                                        ,4.5
      kłobucki                                                        ,7.1
      lubliniecki                                                     ,5.7
      mikołowski                                                      ,3.2
      myszkowski                                                      ,6.5
      pszczyński                                                      ,2.6
      raciborski                                                      ,4.2
      rybnicki                                                        ,5.3
      tarnogórski                                                     ,5.3
      bieruńsko-lędziński                                             ,2.4
      wodzisławski                                                    ,4.7
      zawierciański                                                   ,7.1
      żywiecki                                                        ,6.7
      m. Bielsko-Biała                                                ,1.9
      m. Bytom                                                        ,9.1
      m. Chorzów                                                      ,4.0
      m. Częstochowa                                                  ,3.5
      m. Dąbrowa Górnicza                                             ,4.7
      m. Gliwice                                                      ,2.9
      m. Jastrzębie-Zdrój                                             ,4.1
      m. Jaworzno                                                     ,4.2
      m. Katowice                                                     ,1.6
      m. Mysłowice                                                    ,5.2
      m. Piekary Śląskie                                              ,6.7
      m. Ruda Śląska                                                  ,3.1
      m. Rybnik                                                       ,3.2
      m. Siemianowice Śląskie                                         ,4.7
      m. Sosnowiec                                                    ,6.0
      m. Świętochłowice                                               ,6.6
      m. Tychy                                                        ,2.6
      m. Zabrze                                                       ,5.4
      m. Żory                                                         ,3.3
Woj. ŚWIĘTOKRZYSKIE                                                   ,8.0
      buski                                                           ,3.4
      jędrzejowski                                                    ,7.3
      kazimierski                                                     ,6.7
      kielecki                                                        ,10.7
      konecki                                                         ,11.0
      opatowski                                                       ,12.6
      ostrowiecki                                                     ,10.7
      pińczowski                                                      ,6.4
      sandomierski                                                    ,6.4
      skarżyski                                                       ,14.8
      starachowicki                                                   ,7.9
      staszowski                                                      ,6.6
      włoszczowski                                                    ,6.0
      m. Kielce                                                       ,5.3
Woj. WARMIŃSKO-MAZURSKIE                                              ,9.7
      bartoszycki                                                     ,17.4
      braniewski                                                      ,20.4
      działdowski                                                     ,14.6
      elbląski                                                        ,15.8
      ełcki                                                           ,12.5
      giżycki                                                         ,8.1
      iławski                                                         ,4.6
      kętrzyński                                                      ,17.9
      lidzbarski                                                      ,14.5
      mrągowski                                                       ,9.2
      nidzicki                                                        ,8.3
      nowomiejski                                                     ,7.6
      olecki                                                          ,10.6
      olsztyński                                                      ,10.1
      ostródzki                                                       ,10.3
      piski                                                           ,12.6
      szczycieński                                                    ,9.0
      gołdapski                                                       ,9.1
      węgorzewski                                                     ,15.2
      m. Elbląg                                                       ,7.8
      m. Olsztyn                                                      ,3.0
Woj. WIELKOPOLSKIE                                                    ,3.0
      chodzieski                                                      ,6.4
      czarnkowsko-trzcianecki                                         ,4.1
      gnieźnieński                                                    ,4.3
      gostyński                                                       ,5.2
      grodziski                                                       ,3.7
      jarociński                                                      ,3.9
      kaliski                                                         ,2.4
      kępiński                                                        ,1.9
      kolski                                                          ,4.1
      koniński                                                        ,8.8
      kościański                                                      ,2.8
      krotoszyński                                                    ,3.3
      leszczyński                                                     ,2.9
      międzychodzki                                                   ,4.7
      nowotomyski                                                     ,2.1
      obornicki                                                       ,2.9
      ostrowski                                                       ,2.6
      ostrzeszowski                                                   ,4.3
      pilski                                                          ,4.5
      pleszewski                                                      ,3.3
      poznański                                                       ,1.4
      rawicki                                                         ,4.1
      słupecki                                                        ,6.9
      szamotulski                                                     ,3.0
      średzki                                                         ,5.7
      śremski                                                         ,1.7
      turecki                                                         ,3.8
      wągrowiecki                                                     ,5.3
      wolsztyński                                                     ,1.6
      wrzesiński                                                      ,3.6
      złotowski                                                       ,6.0
      m. Kalisz                                                       ,2.6
      m. Konin                                                        ,5.9
      m. Leszno                                                       ,3.6
      m. Poznań                                                       ,1.3
Woj. ZACHODNIOPOMORSKIE                                               ,7.1
      białogardzki                                                    ,18.1
      choszczeński                                                    ,15.4
      drawski                                                         ,12.9
      goleniowski                                                     ,5.7
      gryficki                                                        ,7.4
      gryfiński                                                       ,10.1
      kamieński                                                       ,13.8
      kołobrzeski                                                     ,2.2
      koszaliński                                                     ,11.9
      myśliborski                                                     ,7.5
      policki                                                         ,4.3
      pyrzycki                                                        ,11.6
      sławieński                                                      ,13.3
      stargardzki                                                     ,8.0
      szczecinecki                                                    ,14.1
      świdwiński                                                      ,13.7
      wałecki                                                         ,7.8
      łobeski                                                         ,19.0
      m. Koszalin                                                     ,5.1
      m. Szczecin                                                     ,2.5
      m. Świnoujście                                                  ,3.9
