Województwa,Stopa bezrobocia w %
      kwidzyński                                                      ,6.3
      lęborski                                                        ,8.1
      malborski                                                       ,12.4
      nowodworski                                                     ,14.6
      pucki                                                           ,8.0
      słupski                                                         ,8.2
      starogardzki                                                    ,5.8
      tczewski                                                        ,7.1
      wejherowski                                                     ,7.0
      sztumski                                                        ,10.7
      m. Gdańsk                                                       ,3.0
      m. Gdynia                                                       ,2.9
      m. Słupsk                                                       ,4.1
      m. Sopot                                                        ,2.1
Woj. ŚLĄSKIE                                                          ,5.1
      będziński                                                       ,8.7
      bielski                                                         ,4.0
      cieszyński                                                      ,5.2
      częstochowski                                                   ,8.7
      gliwicki                                                        ,5.6
      kłobucki                                                        ,8.0
      lubliniecki                                                     ,7.2
      mikołowski                                                      ,3.4
      myszkowski                                                      ,8.6
      pszczyński                                                      ,3.1
      raciborski                                                      ,5.1
      rybnicki                                                        ,6.5
      tarnogórski                                                     ,6.4
      bieruńsko-lędziński                                             ,2.8
      wodzisławski                                                    ,5.8
      zawierciański                                                   ,9.0
      żywiecki                                                        ,7.4
      m. Bielsko-Biała                                                ,2.4
      m. Bytom                                                        ,10.9
      m. Chorzów                                                      ,5.8
      m. Częstochowa                                                  ,4.5
      m. Dąbrowa Górnicza                                             ,6.0
      m. Gliwice                                                      ,3.5
      m. Jastrzębie-Zdrój                                             ,5.0
      m. Jaworzno                                                     ,5.0
      m. Katowice                                                     ,2.2
      m. Mysłowice                                                    ,5.9
      m. Piekary Śląskie                                              ,7.1
      m. Ruda Śląska                                                  ,3.9
      m. Rybnik                                                       ,4.2
      m. Siemianowice Śląskie                                         ,6.9
      m. Sosnowiec                                                    ,7.7
      m. Świętochłowice                                               ,7.5
      m. Tychy                                                        ,2.8
      m. Zabrze                                                       ,6.7
      m. Żory                                                         ,4.5
Woj. ŚWIĘTOKRZYSKIE                                                   ,9.1
      buski                                                           ,4.7
      jędrzejowski                                                    ,8.3
      kazimierski                                                     ,7.9
      kielecki                                                        ,11.8
      konecki                                                         ,11.9
      opatowski                                                       ,13.5
      ostrowiecki                                                     ,13.1
      pińczowski                                                      ,6.8
      sandomierski                                                    ,7.5
      skarżyski                                                       ,16.4
      starachowicki                                                   ,9.1
      staszowski                                                      ,7.6
      włoszczowski                                                    ,6.7
      m. Kielce                                                       ,6.1
Woj. WARMIŃSKO-MAZURSKIE                                              ,11.8
      bartoszycki                                                     ,20.2
      braniewski                                                      ,22.0
      działdowski                                                     ,16.3
      elbląski                                                        ,18.1
      ełcki                                                           ,14.7
      giżycki                                                         ,11.3
      iławski                                                         ,5.1
      kętrzyński                                                      ,20.0
      lidzbarski                                                      ,16.9
      mrągowski                                                       ,12.0
      nidzicki                                                        ,9.5
      nowomiejski                                                     ,9.1
      olecki                                                          ,14.4
      olsztyński                                                      ,13.5
      ostródzki                                                       ,11.9
      piski                                                           ,16.0
      szczycieński                                                    ,11.4
      gołdapski                                                       ,11.6
      węgorzewski                                                     ,20.3
      m. Elbląg                                                       ,9.0
      m. Olsztyn                                                      ,4.3
Woj. WIELKOPOLSKIE                                                    ,3.8
      chodzieski                                                      ,7.6
      czarnkowsko-trzcianecki                                         ,5.0
      gnieźnieński                                                    ,6.1
      gostyński                                                       ,6.1
      grodziski                                                       ,4.4
      jarociński                                                      ,5.4
      kaliski                                                         ,2.8
      kępiński                                                        ,1.9
      kolski                                                          ,6.0
      koniński                                                        ,11.1
      kościański                                                      ,3.7
      krotoszyński                                                    ,4.0
      leszczyński                                                     ,3.3
      międzychodzki                                                   ,5.0
      nowotomyski                                                     ,2.5
      obornicki                                                       ,4.0
      ostrowski                                                       ,3.2
      ostrzeszowski                                                   ,4.8
      pilski                                                          ,5.1
      pleszewski                                                      ,3.7
      poznański                                                       ,1.8
      rawicki                                                         ,4.7
      słupecki                                                        ,8.4
      szamotulski                                                     ,3.9
      średzki                                                         ,6.4
      śremski                                                         ,2.4
      turecki                                                         ,4.7
      wągrowiecki                                                     ,6.9
      wolsztyński                                                     ,1.8
      wrzesiński                                                      ,4.1
      złotowski                                                       ,8.3
      m. Kalisz                                                       ,3.2
      m. Konin                                                        ,7.9
      m. Leszno                                                       ,3.9
      m. Poznań                                                       ,1.4
Woj. ZACHODNIOPOMORSKIE                                               ,8.6
      białogardzki                                                    ,19.1
      choszczeński                                                    ,17.8
      drawski                                                         ,15.4
      goleniowski                                                     ,6.4
      gryficki                                                        ,11.1
      gryfiński                                                       ,11.5
      kamieński                                                       ,15.7
      kołobrzeski                                                     ,4.7
      koszaliński                                                     ,14.4
      myśliborski                                                     ,9.0
      policki                                                         ,5.8
      pyrzycki                                                        ,13.9
      sławieński                                                      ,15.1
      stargardzki                                                     ,8.9
      szczecinecki                                                    ,16.5
      świdwiński                                                      ,16.5
      wałecki                                                         ,9.6
      łobeski                                                         ,20.8
      m. Koszalin                                                     ,5.7
      m. Szczecin                                                     ,3.2
      m. Świnoujście                                                  ,5.2
