Województwa,Stopa bezrobocia w %
      m. Sopot                                                        ,1.5
Woj. ŚLĄSKIE                                                          ,3.8
      będziński                                                       ,6.4
      bielski                                                         ,3.1
      cieszyński                                                      ,4.5
      częstochowski                                                   ,6.4
      gliwicki                                                        ,4.1
      kłobucki                                                        ,6.5
      lubliniecki                                                     ,5.6
      mikołowski                                                      ,2.9
      myszkowski                                                      ,5.4
      pszczyński                                                      ,2.4
      raciborski                                                      ,3.9
      rybnicki                                                        ,5.1
      tarnogórski                                                     ,4.8
      bieruńsko-lędziński                                             ,2.1
      wodzisławski                                                    ,4.5
      zawierciański                                                   ,6.5
      żywiecki                                                        ,6.1
      m. Bielsko-Biała                                                ,1.8
      m. Bytom                                                        ,8.3
      m. Chorzów                                                      ,3.4
      m. Częstochowa                                                  ,3.2
      m. Dąbrowa Górnicza                                             ,4.3
      m. Gliwice                                                      ,2.5
      m. Jastrzębie-Zdrój                                             ,3.9
      m. Jaworzno                                                     ,3.8
      m. Katowice                                                     ,1.2
      m. Mysłowice                                                    ,4.7
      m. Piekary Śląskie                                              ,6.3
      m. Ruda Śląska                                                  ,2.5
      m. Rybnik                                                       ,3.0
      m. Siemianowice Śląskie                                         ,4.3
      m. Sosnowiec                                                    ,5.7
      m. Świętochłowice                                               ,6.2
      m. Tychy                                                        ,2.3
      m. Zabrze                                                       ,4.9
      m. Żory                                                         ,3.3
Woj. ŚWIĘTOKRZYSKIE                                                   ,7.6
      buski                                                           ,3.1
      jędrzejowski                                                    ,7.1
      kazimierski                                                     ,6.7
      kielecki                                                        ,10.3
      konecki                                                         ,10.7
      opatowski                                                       ,12.2
      ostrowiecki                                                     ,10.1
      pińczowski                                                      ,6.1
      sandomierski                                                    ,6.3
      skarżyski                                                       ,14.0
      starachowicki                                                   ,7.7
      staszowski                                                      ,6.3
      włoszczowski                                                    ,6.1
      m. Kielce                                                       ,4.9
Woj. WARMIŃSKO-MAZURSKIE                                              ,8.7
      bartoszycki                                                     ,16.4
      braniewski                                                      ,19.2
      działdowski                                                     ,13.3
      elbląski                                                        ,14.1
      ełcki                                                           ,10.9
      giżycki                                                         ,6.4
      iławski                                                         ,4.3
      kętrzyński                                                      ,16.7
      lidzbarski                                                      ,13.2
      mrągowski                                                       ,7.8
      nidzicki                                                        ,7.7
      nowomiejski                                                     ,7.3
      olecki                                                          ,9.7
      olsztyński                                                      ,9.1
      ostródzki                                                       ,9.4
      piski                                                           ,10.9
      szczycieński                                                    ,8.1
      gołdapski                                                       ,8.7
      węgorzewski                                                     ,12.1
      m. Elbląg                                                       ,6.7
      m. Olsztyn                                                      ,2.8
Woj. WIELKOPOLSKIE                                                    ,2.8
      chodzieski                                                      ,6.1
      czarnkowsko-trzcianecki                                         ,3.9
      gnieźnieński                                                    ,3.8
      gostyński                                                       ,5.0
      grodziski                                                       ,3.4
      jarociński                                                      ,3.4
      kaliski                                                         ,2.1
      kępiński                                                        ,1.7
      kolski                                                          ,4.0
      koniński                                                        ,8.0
      kościański                                                      ,2.8
      krotoszyński                                                    ,3.0
      leszczyński                                                     ,2.5
      międzychodzki                                                   ,4.4
      nowotomyski                                                     ,2.0
      obornicki                                                       ,2.7
      ostrowski                                                       ,2.5
      ostrzeszowski                                                   ,3.8
      pilski                                                          ,4.4
      pleszewski                                                      ,3.3
      poznański                                                       ,1.3
      rawicki                                                         ,4.0
      słupecki                                                        ,6.7
      szamotulski                                                     ,2.8
      średzki                                                         ,5.9
      śremski                                                         ,1.6
      turecki                                                         ,3.6
      wągrowiecki                                                     ,4.6
      wolsztyński                                                     ,1.4
      wrzesiński                                                      ,3.3
      złotowski                                                       ,5.4
      m. Kalisz                                                       ,2.4
      m. Konin                                                        ,5.3
      m. Leszno                                                       ,3.2
      m. Poznań                                                       ,1.1
Woj. ZACHODNIOPOMORSKIE                                               ,6.5
      białogardzki                                                    ,16.1
      choszczeński                                                    ,14.3
      drawski                                                         ,12.3
      goleniowski                                                     ,5.7
      gryficki                                                        ,5.7
      gryfiński                                                       ,8.7
      kamieński                                                       ,11.8
      kołobrzeski                                                     ,1.3
      koszaliński                                                     ,10.8
      myśliborski                                                     ,6.7
      policki                                                         ,4.0
      pyrzycki                                                        ,10.8
      sławieński                                                      ,11.5
      stargardzki                                                     ,7.7
      szczecinecki                                                    ,13.5
      świdwiński                                                      ,12.1
      wałecki                                                         ,7.1
      łobeski                                                         ,18.6
      m. Koszalin                                                     ,4.4
      m. Szczecin                                                     ,2.3
      m. Świnoujście                                                  ,3.2
