Województwa,Stopa bezrobocia w %
      ostrowski                                                       ,8.2
      otwocki                                                         ,3.6
      piaseczyński                                                    ,3.2
      płocki                                                          ,9.9
      płoński                                                         ,9.4
      pruszkowski                                                     ,2.8
      przasnyski                                                      ,8.0
      przysuski                                                       ,17.5
      pułtuski                                                        ,11.9
      radomski                                                        ,15.9
      siedlecki                                                       ,4.3
      sierpecki                                                       ,14.5
      sochaczewski                                                    ,4.7
      sokołowski                                                      ,5.0
      szydłowiecki                                                    ,22.0
      warszawski zachodni                                             ,1.6
      węgrowski                                                       ,5.6
      wołomiński                                                      ,6.5
      wyszkowski                                                      ,3.3
      zwoleński                                                       ,9.1
      żuromiński                                                      ,14.0
      żyrardowski                                                     ,9.7
      m. Ostrołęka                                                    ,8.0
      m. Płock                                                        ,5.9
      m. Radom                                                        ,10.8
      m. Siedlce                                                      ,4.0
      m. Warszawa                                                     ,1.3
Woj. OPOLSKIE                                                ,5.4
      brzeski                                                         ,7.5
      głubczycki                                                      ,8.2
      kędzierzyńsko-kozielski                                         ,6.8
      kluczborski                                                     ,6.9
      krapkowicki                                                     ,4.9
      namysłowski                                                     ,7.8
      nyski                                                           ,6.8
      oleski                                                          ,3.8
      opolski                                                      ,5.2
      prudnicki                                                       ,8.5
      strzelecki                                                      ,4.7
      m. Opole                                          ,2.5
Woj. PODKARPACKIE                                                     ,7.6
      bieszczadzki                                                    ,12.7
      brzozowski                                                      ,13.9
      dębicki                                                         ,4.3
      jarosławski                                                     ,9.5
      jasielski                                                       ,8.9
      kolbuszowski                                                    ,7.3
      krośnieński                                                     ,4.8
      leżajski                                                        ,12.0
      lubaczowski                                                     ,7.4
      łańcucki                                                        ,9.1
      mielecki                                                        ,4.2
      niżański                                                        ,15.2
      przemyski                                                       ,12.0
      przeworski                                                      ,11.1
      ropczycko-sędziszowski                                          ,10.0
      rzeszowski                                                      ,7.7
      sanocki                                                         ,6.2
      stalowowolski                                                   ,4.5
      strzyżowski                                                     ,12.5
      tarnobrzeski                                                    ,5.8
      leski                                                           ,14.7
      m. Krosno                                                       ,2.2
      m. Przemyśl                                                     ,10.1
      m. Rzeszów                                                      ,4.7
      m. Tarnobrzeg                                                   ,7.3
Woj. PODLASKIE                                                        ,6.8
      augustowski                                                     ,9.3
      białostocki                                                     ,7.7
      bielski                                                         ,4.5
      grajewski                                                       ,11.5
      hajnowski                                                       ,6.4
      kolneński                                                       ,13.5
      łomżyński                                                       ,5.6
      moniecki                                                        ,6.4
      sejneński                                                       ,11.6
      siemiatycki                                                     ,5.8
      sokólski                                                        ,9.7
      suwalski                                                        ,3.8
      wysokomazowiecki                                                ,5.5
      zambrowski                                                      ,6.1
      m. Białystok                                                    ,5.5
      m. Łomża                                                        ,7.3
      m. Suwałki                                                      ,4.8
Woj. POMORSKIE                                                        ,4.4
      bytowski                                                        ,9.0
      chojnicki                                                       ,7.8
      człuchowski                                                     ,9.1
      gdański                                                         ,3.9
      kartuski                                                        ,2.4
      kościerski                                                      ,5.7
      kwidzyński                                                      ,5.5
      lęborski                                                        ,8.8
      malborski                                                       ,10.0
      nowodworski                                                     ,11.0
      pucki                                                           ,6.4
      słupski                                                         ,6.2
      starogardzki                                                    ,4.9
      tczewski                                                        ,5.6
      wejherowski                                                     ,5.3
      sztumski                                                        ,8.1
      m. Gdańsk                                                       ,2.4
      m. Gdynia                                                       ,2.1
      m. Słupsk                                                       ,3.2
      m. Sopot                                                        ,1.4
Woj. ŚLĄSKIE                                                          ,3.6
      będziński                                                       ,5.3
      bielski                                                         ,2.8
      cieszyński                                                      ,4.3
      częstochowski                                                   ,5.9
      gliwicki                                                        ,3.7
      kłobucki                                                        ,6.3
      lubliniecki                                                     ,5.1
      mikołowski                                                      ,2.6
      myszkowski                                                      ,5.3
      pszczyński                                                      ,2.6
      raciborski                                                      ,3.8
      rybnicki                                                        ,4.7
      tarnogórski                                                     ,4.6
      bieruńsko-lędziński                                             ,1.7
      wodzisławski                                                    ,4.7
      zawierciański                                                   ,5.9
      żywiecki                                                        ,6.1
      m. Bielsko-Biała                                                ,1.7
      m. Bytom                                                        ,8.1
      m. Chorzów                                                      ,3.3
      m. Częstochowa                                                  ,3.0
      m. Dąbrowa Górnicza                                             ,3.9
      m. Gliwice                                                      ,2.4
      m. Jastrzębie-Zdrój                                             ,4.1
      m. Jaworzno                                                     ,3.6
      m. Katowice                                                     ,1.0
      m. Mysłowice                                                    ,4.7
      m. Piekary Śląskie                                              ,6.3
      m. Ruda Śląska                                                  ,2.5
      m. Rybnik                                                       ,2.9
      m. Siemianowice Śląskie                                         ,4.3
      m. Sosnowiec                                                    ,5.3
      m. Świętochłowice                                               ,5.7
      m. Tychy                                                        ,2.0
      m. Zabrze                                                       ,4.8
      m. Żory                                                         ,3.2
Woj. ŚWIĘTOKRZYSKIE                                                   ,7.6
      buski                                                           ,3.2
      jędrzejowski                                                    ,6.7
      kazimierski                                                     ,6.5
      kielecki                                                        ,10.2
      konecki                                                         ,10.4
      opatowski                                                       ,12.0
      ostrowiecki                                                     ,10.5
      pińczowski                                                      ,6.1
      sandomierski                                                    ,6.5
      skarżyski                                                       ,13.9
      starachowicki                                                   ,7.7
      staszowski                                                      ,6.2
      włoszczowski                                                    ,6.3
      m. Kielce                                                       ,4.8
Woj. WARMIŃSKO-MAZURSKIE                                              ,8.6
      bartoszycki                                                     ,16.0
      braniewski                                                      ,18.8
      działdowski                                                     ,13.2
      elbląski                                                        ,12.8
      ełcki                                                           ,10.5
      giżycki                                                         ,7.8
      iławski                                                         ,4.2
      kętrzyński                                                      ,16.8
      lidzbarski                                                      ,12.1
      mrągowski                                                       ,9.4
      nidzicki                                                        ,7.2
      nowomiejski                                                     ,7.4
      olecki                                                          ,9.4
      olsztyński                                                      ,8.5
      ostródzki                                                       ,9.5
      piski                                                           ,11.5
      szczycieński                                                    ,8.2
      gołdapski                                                       ,8.7
      węgorzewski                                                     ,13.3
      m. Elbląg                                                       ,5.6
      m. Olsztyn                                                      ,2.7
Woj. WIELKOPOLSKIE                                                    ,2.8
      chodzieski                                                      ,6.7
      czarnkowsko-trzcianecki                                         ,4.0
      gnieźnieński                                                    ,3.5
      gostyński                                                       ,4.8
      grodziski                                                       ,3.2
      jarociński                                                      ,3.7
      kaliski                                                         ,2.0
      kępiński                                                        ,1.6
      kolski                                                          ,3.9
      koniński                                                        ,7.9
      kościański                                                      ,2.8
      krotoszyński                                                    ,2.8
      leszczyński                                                     ,2.5
      międzychodzki                                                   ,4.1
      nowotomyski                                                     ,2.0
      obornicki                                                       ,2.6
      ostrowski                                                       ,2.5
      ostrzeszowski                                                   ,3.9
      pilski                                                          ,4.2
      pleszewski                                                      ,3.6
      poznański                                                       ,1.1
      rawicki                                                         ,3.9
      słupecki                                                        ,6.5
      szamotulski                                                     ,2.6
      średzki                                                         ,6.1
      śremski                                                         ,1.7
      turecki                                                         ,3.6
      wągrowiecki                                                     ,4.4
      wolsztyński                                                     ,1.4
      wrzesiński                                                      ,3.1
      złotowski                                                       ,5.2
      m. Kalisz                                                       ,2.3
      m. Konin                                                        ,5.3
      m. Leszno                                                       ,3.1
      m. Poznań                                                       ,1.1
Woj. ZACHODNIOPOMORSKIE                                               ,6.5
      białogardzki                                                    ,16.8
      choszczeński                                                    ,14.7
      drawski                                                         ,12.0
      goleniowski                                                     ,5.3
      gryficki                                                        ,7.1
      gryfiński                                                       ,7.9
      kamieński                                                       ,12.9
      kołobrzeski                                                     ,1.3
      koszaliński                                                     ,10.8
      myśliborski                                                     ,6.5
      policki                                                         ,3.7
      pyrzycki                                                        ,10.2
      sławieński                                                      ,12.8
      stargardzki                                                     ,7.7
      szczecinecki                                                    ,13.7
      świdwiński                                                      ,11.9
      wałecki                                                         ,7.7
      łobeski                                                         ,17.9
      m. Koszalin                                                     ,4.4
      m. Szczecin                                                     ,2.4
      m. Świnoujście                                                  ,3.1
