Województwa,Stopa bezrobocia w %
      pleszewski                                                      ,3.7
      poznański                                                       ,1.5
      rawicki                                                         ,4.2
      słupecki                                                        ,7.6
      szamotulski                                                     ,3.3
      średzki                                                         ,5.8
      śremski                                                         ,2.0
      turecki                                                         ,4.2
      wągrowiecki                                                     ,6.0
      wolsztyński                                                     ,1.7
      wrzesiński                                                      ,3.9
      złotowski                                                       ,7.0
      m. Kalisz                                                       ,2.8
      m. Konin                                                        ,6.5
      m. Leszno                                                       ,3.7
      m. Poznań                                                       ,1.3
Woj. ZACHODNIOPOMORSKIE                                               ,7.8
      białogardzki                                                    ,18.9
      choszczeński                                                    ,16.5
      drawski                                                         ,13.6
      goleniowski                                                     ,5.9
      gryficki                                                        ,9.7
      gryfiński                                                       ,10.6
      kamieński                                                       ,15.5
      kołobrzeski                                                     ,2.9
      koszaliński                                                     ,13.7
      myśliborski                                                     ,8.3
      policki                                                         ,4.5
      pyrzycki                                                        ,12.6
      sławieński                                                      ,14.8
      stargardzki                                                     ,8.6
      szczecinecki                                                    ,15.7
      świdwiński                                                      ,14.7
      wałecki                                                         ,8.7
      łobeski                                                         ,19.9
      m. Koszalin                                                     ,5.4
      m. Szczecin                                                     ,2.7
      m. Świnoujście                                                  ,4.6
